V_02_Temp,T_01_Reboiler,T_02_Condenser,T_02_Reboiler,T_03_Reboiler,Revenue,SG_C1,LPG_C2,LPG_C5,NG_RVP,T_01_Stage1_Temperature,T_01_Stage11_Temperature,T_02_Stage1_Temperature,T_02_Stage21_Temperature,T_03_Stage1_Temperature,T_03_Stage6_Temperature
-28.493968114241948,72.42005916551089,3.468099971648277,15.524400970287402,59.80485288019431,-656.5089522166568,83.2986300763732,16.0585200393908,0.004601318506683637,93.6876320006598,12.69542961090201,59.360425898783035,27.923985871311004,129.134304701102,94.58555048033003,163.40156630163403
-25.417169385953542,61.74399035438112,3.7147103641195445,26.39570515260326,45.20975078051137,-644.1099007803456,82.1843238463834,5.03590695039118,0.00875732564748251,108.67326616078901,19.97201691723501,81.31150306372405,43.91948442889401,130.33678354762503,111.53903071814801,205.00840086151902
-21.457324253781884,67.89407987930012,2.426808134549135,11.140960589427012,47.270299093844805,-630.7325712023131,81.6745652787932,6.4353546940507105,9.792810210936729,30.6488532354265,19.592541789400002,79.57552127513304,49.01907972163502,167.04452123706602,108.48274146073703,199.28178742444402
-32.53644316327331,70.98901554749705,2.5694985743280085,18.336679705655,56.6120332119954,-667.8941978260393,84.05143160704421,17.8688970406124,0.004239905994916887,121.446150701597,12.299929913988024,57.01346193038103,24.429866800820037,121.125379844299,97.502608606727,172.21019787788504
-20.123149043654657,61.697297075675905,2.745341400149657,13.060124955519889,60.03991424954519,-627.4444895360223,81.29134302635521,2.74305968492611,4.050563158722823,49.7073076068139,21.51278143155804,83.63563363920002,53.06044516028703,153.04541090768004,94.379748174685,162.76124890255005
-29.240347800496103,73.21595726351843,3.1144501847449018,16.53075551181751,47.16057328980845,-657.5196996822287,83.4284942533788,15.6838611537516,0.008889238738634824,72.5582379816011,13.291403712061026,61.65161496616702,29.001249863612998,142.01855591585502,108.642822766623,199.58987410271703
-19.315330099405628,75.88608133998062,3.6727901331369273,26.31128622346154,48.00103411692241,-631.1943402329451,81.52086343357931,12.6508830192423,0.01001161203109742,93.91013704474831,16.36358781661403,73.409548291274,34.464844457108995,133.24601637421705,107.43413545961903,197.23354341579903
-19.27066766843031,61.674058324135046,2.807242800448866,10.214107981725782,57.550986037959824,-623.8851132233165,81.1320260432012,1.8416078495757,8.83677352540653,38.7754133338052,22.69263832449002,86.262853764559,57.023885075078,161.994362341787,96.62381967336,169.59232988810504
-18.73522122515142,76.18417364921501,1.40147615082748,21.21498470213306,50.97889640887804,-628.7065085286831,81.4271928826839,12.0836466617044,0.11193571789539589,66.72742674258701,16.03946561108603,72.661405544844,36.437531555751036,142.46034276794603,103.47063829244803,188.66096969325105
-32.62223197083662,64.98835630622848,3.1765814707316995,17.07737199416829,50.055353064630836,-664.3065079489107,83.7540027282964,13.2546937368383,0.006082750151411249,91.8662654721458,15.256411637613041,64.54129429598203,32.14469638086905,132.965997085747,104.63572872773204,191.357106342073
